ID.x;latitude;longitude;study;site;SiteBlock;replicate;treatment.direction;treatment.level;grouping.x;treat.duration.y;duration_rescale;size.local;size.gamma;N.replicates;delta.T;delta.T1_rescale;T_warm_chelsa;T_warm_rescale;LRR_S;LRR_SPie;LRR_betaSn;LRR_betaSPie;beta.sim;beta.sne;beta.bray.bal;beta.bray.gra
Blok_2017a.csv;74.47;-20.55;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;4;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0;-0.060910193;-0.171850257;0.065354759;0.2;0;0.052156981;0
Blok_2017a.csv;74.47;-20.55;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;5;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0.287682072;0.282631439;-0.459532329;-0.278186873;0.166666667;0.119047619;0.191698759;0
Blok_2017b.csv;74.47;-20.55;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;1;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0.105360516;0.233636817;-0.002176279;-0.283218524;0.111111111;0.046783626;0.223589859;0
Blok_2017b.csv;74.47;-20.55;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;2;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0.117783036;0.274960897;-0.014598799;-0.324542605;0;0.058823529;0.247508306;0
Blok_2017b.csv;74.47;-20.55;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;3;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0;-0.071362561;0.103184236;0.021780854;0.142857143;0;0.111247386;0
Blok_2017b.csv;74.47;-20.55;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;4;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0.356674944;-0.035787305;-0.253490708;-0.013794402;0;0.176470588;0.227641333;3.86E-10
Blok_2017b.csv;74.47;-20.55;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;5;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";4;-0.425128761;1;5;5;1.5;-0.210549273;2.55;-0.620163997;0.287682072;-0.021035103;-0.184497836;-0.028546605;0;0.142857143;0.238428379;3.81E-10
Cooper_2006a.csv;78.1;15.483;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;1;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";3;-0.485410828;0.5625;2.8125;5;1.5;-0.210549273;3.35;-0.539419742;0.15415068;0.489123701;-0.15415068;-0.505965978;0.166666667;0.064102564;0.276204755;3.62E-10
Cooper_2006a.csv;78.1;15.483;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;2;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";3;-0.485410828;0.5625;2.8125;5;1.5;-0.210549273;3.35;-0.539419742;-0.171850257;0.302220488;0.171850257;-0.319062766;0.1875;0.069642857;0.338963688;6.61E-10
Cooper_2006a.csv;78.1;15.483;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;3;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";3;-0.485410828;0.5625;2.8125;5;1.5;-0.210549273;3.35;-0.539419742;0.241162057;0.256836143;-0.241162057;-0.27367842;0.090909091;0.109090909;0.347697756;3.26E-10
Cooper_2006a.csv;78.1;15.483;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;4;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";3;-0.485410828;0.5625;2.8125;5;1.5;-0.210549273;3.35;-0.539419742;-0.336472237;-0.146266657;0.336472237;0.12942438;0.1;0.15;0.20185185;7.98E-10
Cooper_2006a.csv;78.1;15.483;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;5;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";3;-0.485410828;0.5625;2.8125;5;1.5;-0.210549273;3.35;-0.539419742;-0.087011377;0.058335458;0.087011377;-0.075177735;0.090909091;0.039525692;0.227183141;3.86E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;1;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.510825624;-0.000479164;-0.155484903;-0.157623159;0.5;0.125;0.690274841;1.55E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;10;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0;0.008645266;0.355340721;-0.166747589;0.636363636;0;0.552083333;0
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;2;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.182321557;0.237573143;0.173019164;-0.395675466;0.4;0.054545455;0.562957431;4.37E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;3;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;-0.064538521;0.129631337;0.419879242;-0.28773366;0.533333333;0.015053763;0.500881315;4.99E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;4;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.405465108;-0.018217679;-0.050124387;-0.139884644;0.125;0.175;0.391902834;3.04E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;5;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.167054085;0.228517028;0.188286636;-0.386619351;0.272727273;0.060606061;0.50551402;2.47E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;6;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.470003629;0.408082996;-0.114662908;-0.566185319;0.2;0.184615385;0.639851756;1.80E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;7;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.182321557;0.174717503;0.173019164;-0.332819826;0.2;0.072727273;0.506507265;2.47E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;8;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;0.485507816;0.487943484;-0.130167095;-0.646045807;0.25;0.178571429;0.458914728;2.71E-10
Fosaa_2015.csv;62.06944444;-6.956944444;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;9;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";6;-0.304564628;0.25;2.5;10;0.771;-0.493951691;7.85;-0.085233307;-0.15415068;-0.008635694;0.509491401;-0.149466629;0.416666667;0.044871795;0.618129219;1.91E-10
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;1;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;-0.125163143;-0.207678531;0.151950459;0.224217249;0.533333333;0.029166667;0.665243754;3.35E-10
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;2;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;0.133531393;-0.012610573;-0.106744077;0.029149291;0.428571429;0.038095238;0.735125318;0
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;3;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;0.268263987;0.043513547;-0.241476671;-0.026974829;0.230769231;0.102564103;0.604553318;1.98E-10
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;4;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;0.143100844;0.764588816;-0.116313528;-0.748050098;0.384615385;0.043956044;0.695042636;3.05E-10
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;5;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;0.167054085;-0.184076192;-0.140266769;0.20061491;0.272727273;0.060606061;0.673531494;3.62E-17
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;6;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;-0.374693449;0.214312916;0.401480765;-0.197774198;0.181818182;0.151515152;0.287581401;0
Hofgaard_2010.csv;62.18;9.37;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;7;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";10;-0.063436361;0.25;2.5;10;1.5;-0.210549273;9.95;0.126720362;0.09531018;0.663170976;-0.068522864;-0.646632259;0.4;0.028571429;0.857634142;7.12E-11
Keuper_2011a.csv;68.21;18.49;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;1;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";8;-0.184000494;0.25;1.25;5;0.55;-0.579866552;7.05;-0.165977562;0.133531393;-0.080702983;-0.050149784;0.033821695;0;0.066666667;0.210500205;7.89E-10
Keuper_2011a.csv;68.21;18.49;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;2;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";8;-0.184000494;0.25;1.25;5;0.55;-0.579866552;7.05;-0.165977562;0.451985124;0.470033664;-0.368603515;-0.516914952;0;0.222222222;0.286459323;7.14E-10
Keuper_2011a.csv;68.21;18.49;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;3;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";8;-0.184000494;0.25;1.25;5;0.55;-0.579866552;7.05;-0.165977562;0.117783036;0.189366811;-0.034401427;-0.236248099;0;0.058823529;0.242898161;3.79E-10
Keuper_2011a.csv;68.21;18.49;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;4;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";8;-0.184000494;0.25;1.25;5;0.55;-0.579866552;7.05;-0.165977562;0;-0.106543885;0.083381609;0.059662597;0.142857143;0;0.325040154;3.37E-10
Keuper_2011a.csv;68.21;18.49;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;5;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";8;-0.184000494;0.25;1.25;5;0.55;-0.579866552;7.05;-0.165977562;-0.223143551;0.042949829;0.30652516;-0.089831117;0;0.111111111;0.198722453;4.01E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - A;1;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0;0.082813375;0.086473598;-0.108440144;0.153846154;0;0.41294743;2.94E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - B;2;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0.441832752;0.073357283;-0.355359154;-0.098984052;0;0.217391304;0.214682908;7.85E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - C;3;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0.182321557;0.053246575;-0.095847959;-0.078873344;0.3;0.063636364;0.352944104;6.47E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - D;4;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0.087011377;0.491500849;-0.000537779;-0.517127619;0.363636364;0.027667984;0.41614056;5.84E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - E;5;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0.080042708;-0.219000883;0.00643089;0.193374114;0.083333333;0.036666667;0.278435263;3.61E-10
Rinnan_2007.csv;68.21;18.49;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - F;6;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";10;-0.063436361;1.25;6.25;5;3.9;0.722462802;7.05;-0.165977562;0.080042708;0.041621882;0.00643089;-0.067248652;0.25;0.03;0.425466201;5.75E-10
Rinnan_2009.csv;69.1;20.8;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;1;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";15;0.237973973;0.25;1.5;6;1.2;-0.327175782;10.05;0.136813394;-0.09531018;-0.183904523;0.09531018;0.113940478;0;0.047619048;0.232196969;3.84E-10
Rinnan_2009.csv;69.1;20.8;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;2;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";15;0.237973973;0.25;1.5;6;1.2;-0.327175782;10.05;0.136813394;0.241162057;-0.285523611;-0.241162057;0.215559565;0.181818182;0.098181818;0.401175242;2.99E-10
Rinnan_2009.csv;69.1;20.8;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;3;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";15;0.237973973;0.25;1.5;6;1.2;-0.327175782;10.05;0.136813394;-0.087011377;-0.902750075;0.087011377;0.832786029;0.090909091;0.039525692;0.428099174;2.86E-10
Rinnan_2009.csv;69.1;20.8;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;4;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";15;0.237973973;0.25;1.5;6;1.2;-0.327175782;10.05;0.136813394;-0.374693449;-0.164966626;0.374693449;0.09500258;0.090909091;0.168350168;0.379503698;6.20E-10
Rinnan_2009.csv;69.1;20.8;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;5;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";15;0.237973973;0.25;1.5;6;1.2;-0.327175782;10.05;0.136813394;0.241162057;-0.405921472;-0.241162057;0.335957426;0.090909091;0.109090909;0.39638572;6.04E-10
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - A;1;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;-0.287682072;-0.809477538;0.048318577;0.85473995;0.222222222;0.111111111;0.595170177;0
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - B;2;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;-0.485507816;-0.364507577;0.246144321;0.40976999;0.25;0.178571429;0.311259706;6.89E-10
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - C;3;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;-0.167054085;0.020692357;-0.072309411;0.024570056;0.090909091;0.075757576;0.327000829;1.68E-09
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - D;4;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;-0.887303195;-0.955901125;0.6479397;1.001163538;0;0.416666667;0.700328379;1.50E-10
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - E;5;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;-0.223143551;-0.673575636;-0.016219944;0.718838048;0.25;0.083333333;0.449373234;2.75E-10
Sorensen_2012.csv;68.21;18.49;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - F;6;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";20;0.539384306;0.25;1.5;6;3.9;0.722462802;7.05;-0.165977562;0.405465108;0.087878369;-0.644828603;-0.042615956;0.125;0.175;0.160099897;1.26E-09
Grime_2008a.csv;53.23333333;-1.9;Grime_2008;Buxton;Buxton - A;1;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";16;0.298256039;2.5;12.5;5;3;0.372583274;13.55;0.49006951;-0.245122458;-0.270618446;0.201203224;0.281303535;0.222222222;0.094850949;0.394410278;1.21E-09
Grime_2008a.csv;53.23333333;-1.9;Grime_2008;Buxton;Buxton - B;2;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";16;0.298256039;2.5;12.5;5;3;0.372583274;13.55;0.49006951;0.111225635;-0.012073343;-0.155144869;0.022758431;0.058823529;0.052287582;0.319550698;6.80E-10
Grime_2008a.csv;53.23333333;-1.9;Grime_2008;Buxton;Buxton - C;3;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";16;0.298256039;2.5;12.5;5;3;0.372583274;13.55;0.49006951;0.15415068;0.441175793;-0.198069914;-0.430490705;0.111111111;0.068376068;0.451833849;8.22E-10
Grime_2008a.csv;53.23333333;-1.9;Grime_2008;Buxton;Buxton - D;4;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";16;0.298256039;2.5;12.5;5;3;0.372583274;13.55;0.49006951;0;-0.171511616;-0.043919234;0.182196704;0.058823529;0;0.237638773;3.81E-10
Grime_2008a.csv;53.23333333;-1.9;Grime_2008;Buxton;Buxton - E;5;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";16;0.298256039;2.5;12.5;5;3;0.372583274;13.55;0.49006951;-0.30538165;-0.320042552;0.261462416;0.33072764;0.071428571;0.140692641;0.271569319;0
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;1;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;0;0.165735297;-0.16507975;-0.105034009;0.545454545;0;0.367184224;3.16E-10
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;2;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;-0.405465108;-1.68807872;0.240385358;1.748780008;0.166666667;0.166666667;0.797645722;1.01E-10
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;3;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;-0.356674944;-0.371391986;0.191595194;0.432093274;0.428571429;0.100840336;0.205037033;3.97E-10
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;4;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;-0.287682072;0.539926904;0.122602322;-0.479225616;0.222222222;0.111111111;0.319091336;3.40E-10
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;5;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;-0.223143551;0.44705819;0.058063801;-0.386356902;0.25;0.083333333;0.259070762;3.70E-10
Yang_2011.csv;42.03333333;116.28333;Yang_2011;Duolun.County;Duolun.County - A;6;T;1;"2009_Yang_2011;Duolun.County;T;T;1;2009;2";4;-0.425128761;1;6;6;0.98;-0.412701889;18.75;1.014907168;-0.09531018;0.096231262;-0.069769571;-0.035529974;0.3;0.033333333;0.337059244;0
Olsen_2014.csv;60.61638889;7.52306;Olsen_2014;Finse;Finse - B;1;T;1;"2012_Olsen_2014;Finse;T;T;1;2012;2";12;0.057127772;0.6;3;5;1.5;-0.210549273;7.35;-0.135698466;0.052643733;0.195386474;-0.074734691;-0.193519245;0.324324324;0.017780939;0.350604948;2.60E-09
Olsen_2014.csv;60.61638889;7.52306;Olsen_2014;Finse;Finse - D;2;T;1;"2012_Olsen_2014;Finse;T;T;1;2012;2";12;0.057127772;0.6;3;5;1.5;-0.210549273;7.35;-0.135698466;-0.159064695;-0.471669757;0.136973737;0.473536986;0.310344828;0.054734537;0.476535091;0
Olsen_2014.csv;60.61638889;7.52306;Olsen_2014;Finse;Finse - E;3;T;1;"2012_Olsen_2014;Finse;T;T;1;2012;2";12;0.057127772;0.6;3;5;1.5;-0.210549273;7.35;-0.135698466;-0.100083459;-0.348717761;0.077992501;0.350584991;0.236842105;0.038157895;0.387264139;3.06E-10
