ID.x;latitude;longitude;study;site;SiteBlock;replicate;treatment.direction;treatment.level;grouping.x;treat.duration.y;duration_rescale;size.local;size.gamma;N.replicates;delta.T;delta.T1_rescale;T_warm_chelsa;T_warm_rescale;LRR_S;LRR_SPie;LRR_betaSn;LRR_betaSPie;beta.sim;beta.sne;beta.bray.bal;beta.bray.gra
Olsen_2014.csv;60.61638889;7.52306;Olsen_2014;Finse;Finse - F;4;T;1;"2012_Olsen_2014;Finse;T;T;1;2012;2";12;0.057127772;0.6;3;5;1.5;-0.210549273;7.35;-0.135698466;-0.141078598;-0.280583596;0.11898764;0.282450825;0.272727273;0.051216389;0.339899018;9.90E-10
Olsen_2014.csv;60.61638889;7.52306;Olsen_2014;Finse;Finse - H;5;T;1;"2012_Olsen_2014;Finse;T;T;1;2012;2";12;0.057127772;0.6;3;5;1.5;-0.210549273;7.35;-0.135698466;0.197825743;0.137950511;-0.219916701;-0.136083282;0.40625;0.058538732;0.546737595;0
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - A;1;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;0.310154928;-0.051231118;-0.25626984;0.017262481;0.181818182;0.125874126;0.345517093;0.011678557
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - B;2;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;-0.048790164;-0.231303758;0.102675253;0.197335121;0.2;0.019512195;0.157917697;0.060043141
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - C;3;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;0.057158414;-0.150738706;-0.003273325;0.116770069;0.352941176;0.018487395;0.340428435;0.006460709
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - D;4;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;-0.105360516;-0.130912519;0.159245604;0.096943882;0.166666667;0.043859649;0.309075194;0.053698819
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - E;5;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;0;0.099084957;0.053885088;-0.133053594;0.15;0;0.469675818;0.049046029
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - F;6;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;-0.054067221;0.044045645;0.10795231;-0.078014283;0.333333333;0.018018018;0.301333801;0.032445799
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - G;7;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;0.139761942;0.400242497;-0.085876854;-0.434211134;0.1;0.062790698;0.511613209;0.000731983
Ronk_2019a.csv;51.12916667;100.9166667;Ronk_2019;L;L - H;8;T;1;"2012_Ronk_2019a;L;T;T;1;2012;2";4;-0.425128761;0.5;4;8;1.5;-0.210549273;8.85;0.015697012;0;-0.504841604;0.053885088;0.470872967;0.125;0;0.354126941;0.034081032
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - A;1;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;0;-0.906104793;-0.067950662;0.655759064;0.210526316;0;0.51131481;0.027479459
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - B;2;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;0;-0.370269142;-0.067950662;0.119923413;0.166666667;0;0.383908617;0.023684506
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - C;3;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;0.060624622;0.683723665;-0.128575284;-0.934069393;0.25;0.022727273;0.407837071;0.065690318
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - D;4;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;-0.060624622;-0.182324309;-0.00732604;-0.068021419;0.1875;0.024621212;0.237886748;0.047553865
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - E;5;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;-0.054067221;-0.444221338;-0.013883441;0.19387561;0.166666667;0.022522523;0.360385439;0.07925437
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - F;6;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;0;-0.436021178;-0.067950662;0.18567545;0.173913043;0;0.415675807;0.024779636
Ronk_2019b.csv;51.12916667;100.9166667;Ronk_2019;U;U - G;7;T;1;"2012_Ronk_2019b;U;T;T;1;2012;2";4;-0.425128761;0.5;3.5;7;1.5;-0.210549273;8.85;0.015697012;-0.191055237;-0.596106607;0.123104575;0.345760879;0.210526316;0.07518797;0.619430693;0.027830563
Mueller_2016a.csv;42.83333333;-104.9;Mueller_2016;Cheyenne;Cheyenne - A;1;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";7;-0.244282561;1.5;7.5;5;1.5;-0.210549273;20.15;1.156209614;-0.09531018;-0.044300914;0.195953706;0.025967776;0.3;0.033333333;0.453509925;2.73E-10
Mueller_2016a.csv;42.83333333;-104.9;Mueller_2016;Cheyenne;Cheyenne - A;2;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";7;-0.244282561;1.5;7.5;5;1.5;-0.210549273;20.15;1.156209614;0.15415068;0.10330843;-0.053507154;-0.121641568;0.166666667;0.064102564;0.236034487;3.82E-10
Mueller_2016a.csv;42.83333333;-104.9;Mueller_2016;Cheyenne;Cheyenne - B;3;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";7;-0.244282561;1.5;7.5;5;1.5;-0.210549273;20.15;1.156209614;-0.336472237;-0.355093247;0.437115762;0.336760109;0.2;0.133333333;0.271238647;7.29E-10
Mueller_2016a.csv;42.83333333;-104.9;Mueller_2016;Cheyenne;Cheyenne - B;4;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";7;-0.244282561;1.5;7.5;5;1.5;-0.210549273;20.15;1.156209614;-0.182321557;-0.519206142;0.282965083;0.500873004;0.2;0.072727273;0.293774501;3.92E-17
Mueller_2016a.csv;42.83333333;-104.9;Mueller_2016;Cheyenne;Cheyenne - B;5;T;1;"2013_Mueller_2016a;Cheyenne;T;T;1;2013;2";7;-0.244282561;1.5;7.5;5;1.5;-0.210549273;20.15;1.156209614;0.15415068;0.165008643;-0.053507154;-0.183341781;0.333333333;0.051282051;0.632001616;5.52E-10
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - A;1;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;0.336472237;0.472630378;-0.511861357;-0.428731079;0.4;0.1;0.598704467;4.01E-10
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - B;2;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;-0.087011377;-0.088575625;-0.088377743;0.132474924;0.363636364;0.027667984;0.539521374;2.30E-10
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - C;3;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;-0.693147181;0.10160278;0.517758061;-0.057703481;0.25;0.25;0.710840387;1.45E-10
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - D;4;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;0.105360516;-0.210163351;-0.280749636;0.25406265;0.222222222;0.040935673;0.568341161;4.32E-10
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - E;5;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;0.105360516;0.4695917;-0.280749636;-0.425692401;0.555555556;0.023391813;0.495945156;0
Shi_2015.csv;34.98333333;97.51667;Shi_etal_2015;Kessler.Farm.Field.Laboratory;Kessler.Farm.Field.Laboratory - F;6;T;1;"2013_Shi_2015;Kessler.Farm.Field.Laboratory;T;T;1;2013;2";13;0.117409839;1;6;6;4;0.761338305;6.95;-0.176070594;0.310154928;-0.322007448;-0.485544048;0.365906747;0.272727273;0.111888112;0.47981005;2.60E-10
Wang_2017.csv;70.81666667;147.48333;Wang_2017;Chokurdakh;Chokurdakh - A;1;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";3;-0.485410828;0.25;1.25;5;0.7;-0.521553298;7.75;-0.095326339;0;0.035395852;0.050010421;-0.032614041;0;0;0.175398476;4.12E-10
Wang_2017.csv;70.81666667;147.48333;Wang_2017;Chokurdakh;Chokurdakh - B;2;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";3;-0.485410828;0.25;1.25;5;0.7;-0.521553298;7.75;-0.095326339;-0.15415068;0.235100096;0.2041611;-0.232318285;0.166666667;0.064102564;0.278209396;7.22E-10
Wang_2017.csv;70.81666667;147.48333;Wang_2017;Chokurdakh;Chokurdakh - C;3;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";3;-0.485410828;0.25;1.25;5;0.7;-0.521553298;7.75;-0.095326339;0.470003629;0.083787746;-0.419993209;-0.081005935;0;0.230769231;0.278593376;0
Wang_2017.csv;70.81666667;147.48333;Wang_2017;Chokurdakh;Chokurdakh - D;4;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";3;-0.485410828;0.25;1.25;5;0.7;-0.521553298;7.75;-0.095326339;0;0.249921944;0.050010421;-0.247140133;0;0;0.304444444;3.48E-10
Wang_2017.csv;70.81666667;147.48333;Wang_2017;Chokurdakh;Chokurdakh - E;5;T;1;"2013_Wang_2017;Chokurdakh;T;T;1;2013;2";3;-0.485410828;0.25;1.25;5;0.7;-0.521553298;7.75;-0.095326339;0;-0.278645245;0.050010421;0.281427055;0.142857143;0;0.295713223;0
Buttler_2023.csv;53.186944;18.309444;Buttler_2023;Linje;Linje - A;1;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";2;-0.545692894;0.16;0.48;3;1.27;-0.29996293;17.25;0.86351169;0;0.133509686;0.287682072;-0.263101298;0.4;0;0.285991906;3.57E-10
Buttler_2023.csv;53.186944;18.309444;Buttler_2023;Linje;Linje - A;2;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";2;-0.545692894;0.16;0.48;3;1.27;-0.29996293;17.25;0.86351169;0.223143551;0.182758014;0.064538521;-0.312349627;0;0.111111111;0.107401716;0
Buttler_2023.csv;53.186944;18.309444;Buttler_2023;Linje;Linje - A;3;T;1;"2014_Buttler_2023;Linje;T;T;1;2014;2";2;-0.545692894;0.16;0.48;3;1.27;-0.29996293;17.25;0.86351169;0.405465108;0.025674614;-0.117783036;-0.155266226;0;0.2;0.208261743;3.96E-10
Collins_2017.csv;34.33333333;-106.71667;Collins_2017;SNWR;SNWR - A;1;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";10;-0.063436361;1;5;5;1.1;-0.366051285;24.85;1.630582113;0.287682072;0.234051365;-0.298731909;-0.197584094;0.444444444;0.079365079;0.763945072;1.18E-10
Collins_2017.csv;34.33333333;-106.71667;Collins_2017;SNWR;SNWR - A;2;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";10;-0.063436361;1;5;5;1.1;-0.366051285;24.85;1.630582113;0.087011377;-0.019407403;-0.098061213;0.055874674;0.181818182;0.035573123;0.179600312;4.10E-10
Collins_2017.csv;34.33333333;-106.71667;Collins_2017;SNWR;SNWR - A;3;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";10;-0.063436361;1;5;5;1.1;-0.366051285;24.85;1.630582113;0.318453731;0.252303511;-0.329503567;-0.21583624;0.375;0.098684211;0.498697578;2.51E-10
Collins_2017.csv;34.33333333;-106.71667;Collins_2017;SNWR;SNWR - A;4;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";10;-0.063436361;1;5;5;1.1;-0.366051285;24.85;1.630582113;-0.575364145;-0.110146979;0.564314309;0.146614251;0.333333333;0.186666667;0.69298326;3.07E-10
Collins_2017.csv;34.33333333;-106.71667;Collins_2017;SNWR;SNWR - A;5;T;1;"2016_2_Collins_2017;SNWR;T;T;1;2016;2";10;-0.063436361;1;5;5;1.1;-0.366051285;24.85;1.630582113;0.36772478;0.151391803;-0.378774616;-0.114924532;0.222222222;0.141414141;0.282677198;0
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - A;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;-0.405465108;-0.368591918;0.461256468;0.127386162;0.15;0.17;0.284759882;0.04066836
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - B;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;0.039220713;-0.168540128;0.016570646;-0.072665628;0.4;0.011764706;0.272934979;0.026856393
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - C;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;0.174353387;-0.048471825;-0.118562028;-0.192733931;0.142857143;0.074534161;0.232410197;0.010952025
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - D;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;-0.03509132;-0.2809411;0.090882679;0.039735344;0.357142857;0.011278195;0.400144948;0.001589577
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - E;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;-0.204794413;-0.340789962;0.260585772;0.099584205;0.272727273;0.074211503;0.542784652;0.019888244
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - F;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;0.189242;0.032789361;-0.13345064;-0.273995118;0.166666667;0.078616352;0.39736535;0.04532982
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - G;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;-0.040821995;-0.047582491;0.096613354;-0.193623266;0.333333333;0.013605442;0.439082425;0.059272693
Britton_2020a.csv;-42.090254;147.087945;Britton_2020;sp;sp - H;1;T;1;"2016_Britton_2020a;sp;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;11.75;0.308394936;0;-0.567135818;0.05579136;0.325930062;0.32;0;0.487416864;0.041156602
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - B;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;-0.241162057;-0.797483208;0.396512497;0.792854871;0;0.12;0.348381532;0.004453396
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - C;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;-0.143100844;-0.354314346;0.298451284;0.34968601;0.307692308;0.049450549;0.385453991;0.003891053
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - D;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;0.146603474;0.118254983;0.008746966;-0.12288332;0.315789474;0.050064185;0.569355042;0.003755677
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - E;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;0;-0.253379012;0.15535044;0.248750675;0.304347826;0;0.397494013;0.005777919
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - F;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;0;0.402583863;0.15535044;-0.4072122;0.363636364;0;0.22679729;0.015528644
Britton_2020b.csv;-42.342775;147.341039;Britton_2020;oat;oat - G;2;T;1;"2016_Britton_2020b;oat;T;T;1;2016;2";1;-0.605974961;1;8;8;3.33;0.500872434;14.25;0.560720733;0.087011377;-0.07998912;0.068339063;0.075360783;0.181818182;0.035573123;0.214126855;0.006308704
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - A;1;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;0;0.200116816;-0.184991785;-0.124690226;0.166666667;0;0.260977953;7.39E-10
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - A;2;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;0.087011377;-0.470807264;-0.272003162;0.546233855;0;0.043478261;0.269696969;1.10E-09
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - B;3;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;0;0.298305328;-0.184991785;-0.222878737;0.181818182;0;0.212291736;3.94E-10
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - B;4;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;-0.405465108;0.183093959;0.220473323;-0.107667368;0.142857143;0.171428571;0.238293107;7.62E-10
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - C;5;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;0.182321557;0.133417461;-0.367313342;-0.05799087;0.1;0.081818182;0.187054462;0
Farrer_2015.csv;40.05;-105.58333;Farrer_2015;Niwot.Ridge;Niwot.Ridge - C;6;T;1;"2016_Farrer_2015;Niwot.Ridge;T;T;1;2016;2";10;-0.063436361;1;6;6;1;-0.404926788;10.05;0.136813394;-0.171850257;0.053450402;-0.013141528;0.021976189;0.0625;0.080357143;0.175664334;8.24E-10
Vandvik_2020a.csv;29.9074;102.0118;Vandvik_2020;H;H - A;1;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;7.85;-0.085233307;-0.051293294;-0.384269482;0.068329482;0.415028874;0.263157895;0.018893387;0.448121591;2.76E-11
Vandvik_2020a.csv;29.9074;102.0118;Vandvik_2020;H;H - B;2;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;7.85;-0.085233307;0.117783036;-0.057870675;-0.100746849;0.088630067;0.375;0.036764706;0.403221163;3.28E-11
Vandvik_2020a.csv;29.9074;102.0118;Vandvik_2020;H;H - C;3;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;7.85;-0.085233307;-0.051293294;-0.068609111;0.068329482;0.099368504;0.421052632;0.014844804;0.588398503;3.50E-11
Vandvik_2020a.csv;29.9074;102.0118;Vandvik_2020;H;H - D;4;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;7.85;-0.085233307;-0.111225635;0.578202138;0.128261822;-0.547442745;0.235294118;0.04248366;0.479382737;3.12E-11
Vandvik_2020a.csv;29.9074;102.0118;Vandvik_2020;H;H - E;5;T;1;"2016_Vandvik_2020a;H;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;7.85;-0.085233307;-0.048790164;0.363122908;0.065826351;-0.332363515;0.4;0.014634146;0.464824365;1.87E-11
Vandvik_2020b.csv;29.8891;102.0173;Vandvik_2020;A;A - A;1;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;9.15;0.045976107;-0.133531393;-0.015274891;0.112208623;-0.006861935;0.285714286;0.047619048;0.623467726;1.32E-11
Vandvik_2020b.csv;29.8891;102.0173;Vandvik_2020;A;A - B;2;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;9.15;0.045976107;-0.15415068;-0.102154282;0.13282791;0.080017456;0.333333333;0.051282051;0.462849171;2.69E-12
Vandvik_2020b.csv;29.8891;102.0173;Vandvik_2020;A;A - C;3;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;9.15;0.045976107;0.167054085;0.084134942;-0.188376854;-0.106271768;0.181818182;0.068181818;0.331120332;3.34E-12
Vandvik_2020b.csv;29.8891;102.0173;Vandvik_2020;A;A - D;4;T;1;"2016_Vandvik_2020b;A;T;T;1;2016;2";4;-0.425128761;0.25;1.75;7;1.5;-0.210549273;9.15;0.045976107;0.302280872;0.503484063;-0.323603641;-0.525620889;0.117647059;0.132352941;0.417295427;8.74E-12
